price,sku,asin,reviews,product_link,image_link,uuid
629,Apple iPhone 13 mini (128 GB) - Green,B09V4L7JD4,701,https://www.amazon.co.uk/Apple-iPhone-13-mini-128/dp/B09V4L7JD4/ref=sr_1_8?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-8,https://m.media-amazon.com/images/I/61cMQeVEGKL._AC_UY218_.jpg,1d831eac-1b78-432f-a7cb-498033a80ca1
819,Apple iPhone 13 (256GB) - Midnight,B09G9JPCJN,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-256GB-Midnight/dp/B09G9JPCJN/ref=sr_1_9?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-9,https://m.media-amazon.com/images/I/616dWFinzLL._AC_UY218_.jpg,6420dc85-9c31-4fe9-8e3e-e9805503b518
629,Apple iPhone 13 mini (128GB) - Starlight,B09G96QDHX,701,https://www.amazon.co.uk/Apple-iPhone-mini-128GB-Starlight/dp/B09G96QDHX/ref=sr_1_10?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-10,https://m.media-amazon.com/images/I/61neib4uMCL._AC_UY218_.jpg,78548554-7de4-4d0e-a062-57bff98eac1a
"1,149",Apple iPhone 13 Pro Max (256GB) - Sierra Blue,B09G9DSJH3,898,https://www.amazon.co.uk/Apple-iPhone-Pro-Max-256GB/dp/B09G9DSJH3/ref=sr_1_11?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-11,https://m.media-amazon.com/images/I/61BgOOthLUL._AC_UY218_.jpg,b4440fb7-4e47-4147-ae00-8441cacdea86
829,Apple iPhone 13 (256GB) - Blue,B09G98R969,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-256GB-Blue/dp/B09G98R969/ref=sr_1_12?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-12,https://m.media-amazon.com/images/I/71dpTXFz+dL._AC_UY218_.jpg,57691130-630b-4799-8b19-5b8042358358
"1,149",Apple iPhone 13 Pro Max (256GB) - Graphite,B09G96VJSX,898,https://www.amazon.co.uk/Apple-iPhone-Pro-Max-256GB/dp/B09G96VJSX/ref=sr_1_13?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-13,https://m.media-amazon.com/images/I/61nEaHtArzL._AC_UY218_.jpg,1685bd80-69c1-4ed8-8fc3-95a594995dfd
"1,049",Apple iPhone 13 Pro Max (128GB) - Sierra Blue,B09G91CF3D,898,https://www.amazon.co.uk/Apple-iPhone-Pro-Max-128GB/dp/B09G91CF3D/ref=sr_1_14?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-14,https://m.media-amazon.com/images/I/61BgOOthLUL._AC_UY218_.jpg,dbabca47-6733-4ae4-933a-8027e625b845
949,Apple iPhone 13 Pro (128 GB) - Alpine Green,B09V4P7XP9,758,https://www.amazon.co.uk/Apple-iPhone-13-Pro-128/dp/B09V4P7XP9/ref=sr_1_15?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-15,https://m.media-amazon.com/images/I/61AwGDDZd3L._AC_UY218_.jpg,682da3b6-9a0b-427f-873d-c8c5830e6453
"1,149",Apple iPhone 13 Pro Max (256GB) - Gold,B09G93YNK4,898,https://www.amazon.co.uk/Apple-iPhone-Pro-Max-256GB/dp/B09G93YNK4/ref=sr_1_16?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-16,https://m.media-amazon.com/images/I/61l0V4bJD5L._AC_UY218_.jpg,8559b7a2-f886-4d8e-9d10-965f14ddb64f
729,Apple iPhone 13 mini (256GB) - Blue,B09G91SRW8,701,https://www.amazon.co.uk/Apple-iPhone-13-mini-256GB/dp/B09G91SRW8/ref=sr_1_17?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-17,https://m.media-amazon.com/images/I/718iXsqfamL._AC_UY218_.jpg,287d2de1-c19d-4cd1-84dc-b03a67d2c126
"1,149",Apple iPhone 13 Pro Max (256 GB) - Alpine Green,B09V4JQ48R,898,https://www.amazon.co.uk/Apple-iPhone-Pro-Max-256/dp/B09V4JQ48R/ref=sr_1_18?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-18,https://m.media-amazon.com/images/I/611ovP2GkrL._AC_UY218_.jpg,75e98b06-5255-4387-919a-ffaff342616d
"1,049",Apple iPhone 13 Pro (256GB) - Graphite,B09G95386G,758,https://www.amazon.co.uk/Apple-iPhone-13-Pro-256GB/dp/B09G95386G/ref=sr_1_19?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-19,https://m.media-amazon.com/images/I/61HnuJc8WHL._AC_UY218_.jpg,97b106d6-4aae-4920-aed3-8e40e9f44d1c
829,Apple iPhone 13 (256GB) - (PRODUCT) RED,B09G9BPV4X,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-256GB-PRODUCT/dp/B09G9BPV4X/ref=sr_1_20?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-20,https://m.media-amazon.com/images/I/719KiqNv45L._AC_UY218_.jpg,7a98e131-3b10-4ba0-a1ed-f47f153c8090
829,Apple iPhone 13 (256 GB) - Green,B09V4WL8NM,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-256-GB/dp/B09V4WL8NM/ref=sr_1_21?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-21,https://m.media-amazon.com/images/I/61-r9zOKBCL._AC_UY218_.jpg,c9b2aeb9-3d29-4a39-a12b-74d3a8367a0c
949,Apple iPhone 13 Pro (128GB) - Gold,B09G9JFD6W,758,https://www.amazon.co.uk/Apple-iPhone-13-Pro-128GB/dp/B09G9JFD6W/ref=sr_1_22?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-22,https://m.media-amazon.com/images/I/61qkjL+lOGL._AC_UY218_.jpg,ceca6087-672e-482c-9d82-687a4625f89a
949,Apple iPhone 13 Pro (128GB) - Silver,B09G9F2VWV,758,https://www.amazon.co.uk/Apple-iPhone-13-Pro-128GB/dp/B09G9F2VWV/ref=sr_1_23?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-23,https://m.media-amazon.com/images/I/61BiGDqUgWL._AC_UY218_.jpg,da97272f-e454-4c9e-afb4-0fbce543c416
729,Apple iPhone 13 mini (256GB) - (PRODUCT) RED,B09G9KQLJ4,701,https://www.amazon.co.uk/Apple-iPhone-13-mini-256GB/dp/B09G9KQLJ4/ref=sr_1_24?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-24,https://m.media-amazon.com/images/I/61N+-WYoOfL._AC_UY218_.jpg,f72d2bbb-9ecd-4d70-9058-113a55e1b3c8
829,Apple iPhone 13 (256GB) - Pink,B09G95W3NB,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-256GB-Pink/dp/B09G95W3NB/ref=sr_1_25?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-25,https://m.media-amazon.com/images/I/61CGRxr55fL._AC_UY218_.jpg,ba860536-b52b-4473-a9a3-c86f23215996
999,Apple iPhone 13 (512GB) - Pink,B09G914LY3,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-512GB-Pink/dp/B09G914LY3/ref=sr_1_26?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-26,https://m.media-amazon.com/images/I/61CGRxr55fL._AC_UY218_.jpg,33758db9-810f-45aa-ae99-17d07219ab13
729,Apple iPhone 13 (128 GB) - Green,B09V43FPYG,"1,526",https://www.amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_electronics_sr_pg1_1?ie=UTF8&adId=A09483441E08EIM75S9KP&url=%2FApple-iPhone-13-128-GB%2Fdp%2FB09V43FPYG%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2MPQQM1S19HFJ%26keywords%3DiPhone%2B13%26qid%3D1657021739%26refinements%3Dp_89%253AApple%26rnid%3D1632651031%26s%3Delectronics%26sprefix%3D%252Caps%252C102%26sr%3D1-1-spons%26psc%3D1&qualifier=1657021739&id=393844671160640&widgetName=sp_atf,https://m.media-amazon.com/images/I/61-r9zOKBCL._AC_UY218_.jpg,c545f14a-9b64-4a05-ba12-3ac50f63a4a1
949,Apple iPhone 13 Pro (128GB) - Graphite,B09G98SWCW,758,https://www.amazon.co.uk/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_electronics_sr_pg1_1?ie=UTF8&adId=A03543222TF7I0J6G2LE8&url=%2FApple-iPhone-13-Pro-128GB%2Fdp%2FB09G98SWCW%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2MPQQM1S19HFJ%26keywords%3DiPhone%2B13%26qid%3D1657021739%26refinements%3Dp_89%253AApple%26rnid%3D1632651031%26s%3Delectronics%26sprefix%3D%252Caps%252C102%26sr%3D1-2-spons%26psc%3D1&qualifier=1657021739&id=393844671160640&widgetName=sp_atf,https://m.media-amazon.com/images/I/61HnuJc8WHL._AC_UY218_.jpg,a0ad8484-939b-40ae-95f7-45c648895a13
729,Apple iPhone 13 (128GB) - Midnight,B09G95MCDT,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-128GB-Midnight/dp/B09G95MCDT/ref=sr_1_3?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-3,https://m.media-amazon.com/images/I/616dWFinzLL._AC_UY218_.jpg,2db29379-19c8-4446-b38e-f2eff8843875
729,Apple iPhone 13 (128GB) - Blue,B09G9HQHRH,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-128GB-Blue/dp/B09G9HQHRH/ref=sr_1_4?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-4,https://m.media-amazon.com/images/I/71dpTXFz+dL._AC_UY218_.jpg,4472b9cf-4508-4750-8b2e-66a7310e70e5
729,Apple iPhone 13 (128 GB) - Green,B09V43FPYG,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-128-GB/dp/B09V43FPYG/ref=sr_1_5?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-5,https://m.media-amazon.com/images/I/61-r9zOKBCL._AC_UY218_.jpg,adacdbe3-baa8-46ac-a4df-e8be1e82d591
949,Apple iPhone 13 Pro (128GB) - Graphite,B09G98SWCW,758,https://www.amazon.co.uk/Apple-iPhone-13-Pro-128GB/dp/B09G98SWCW/ref=sr_1_6?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-6,https://m.media-amazon.com/images/I/61HnuJc8WHL._AC_UY218_.jpg,49ae5436-85b0-4b30-b93f-b567358f81de
719,Apple iPhone 13 (128GB) - Pink,B09G99YSFG,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-128GB-Pink/dp/B09G99YSFG/ref=sr_1_7?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-7,https://m.media-amazon.com/images/I/61CGRxr55fL._AC_UY218_.jpg,b5ac4988-5560-4d1f-975c-dce6161a6d9b
629,Apple iPhone 13 mini (128 GB) - Green,B09V4L7JD4,701,https://www.amazon.co.uk/Apple-iPhone-13-mini-128/dp/B09V4L7JD4/ref=sr_1_8?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-8,https://m.media-amazon.com/images/I/61cMQeVEGKL._AC_UY218_.jpg,63a03f2d-e75c-449d-b695-b19109f3c473
819,Apple iPhone 13 (256GB) - Midnight,B09G9JPCJN,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-256GB-Midnight/dp/B09G9JPCJN/ref=sr_1_9?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-9,https://m.media-amazon.com/images/I/616dWFinzLL._AC_UY218_.jpg,f13fe70a-8e7d-4065-9a50-973fa1e2dcad
629,Apple iPhone 13 mini (128GB) - Starlight,B09G96QDHX,701,https://www.amazon.co.uk/Apple-iPhone-mini-128GB-Starlight/dp/B09G96QDHX/ref=sr_1_10?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-10,https://m.media-amazon.com/images/I/61neib4uMCL._AC_UY218_.jpg,3d45b6b3-ae7f-47fa-a20f-69d0d8a7506b
"1,149",Apple iPhone 13 Pro Max (256GB) - Sierra Blue,B09G9DSJH3,898,https://www.amazon.co.uk/Apple-iPhone-Pro-Max-256GB/dp/B09G9DSJH3/ref=sr_1_11?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-11,https://m.media-amazon.com/images/I/61BgOOthLUL._AC_UY218_.jpg,6cfb0c23-767c-4d8f-8dba-984432886280
829,Apple iPhone 13 (256GB) - Blue,B09G98R969,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-256GB-Blue/dp/B09G98R969/ref=sr_1_12?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-12,https://m.media-amazon.com/images/I/71dpTXFz+dL._AC_UY218_.jpg,88583069-d8f3-4f35-98d2-502fa2b09d1d
"1,149",Apple iPhone 13 Pro Max (256GB) - Graphite,B09G96VJSX,898,https://www.amazon.co.uk/Apple-iPhone-Pro-Max-256GB/dp/B09G96VJSX/ref=sr_1_13?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-13,https://m.media-amazon.com/images/I/61nEaHtArzL._AC_UY218_.jpg,9a4f2f7f-6f32-47a8-8fbe-4b0afe375650
"1,049",Apple iPhone 13 Pro Max (128GB) - Sierra Blue,B09G91CF3D,898,https://www.amazon.co.uk/Apple-iPhone-Pro-Max-128GB/dp/B09G91CF3D/ref=sr_1_14?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-14,https://m.media-amazon.com/images/I/61BgOOthLUL._AC_UY218_.jpg,cf87b48b-9c03-409d-a1d1-1e87651250c5
949,Apple iPhone 13 Pro (128 GB) - Alpine Green,B09V4P7XP9,758,https://www.amazon.co.uk/Apple-iPhone-13-Pro-128/dp/B09V4P7XP9/ref=sr_1_15?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-15,https://m.media-amazon.com/images/I/61AwGDDZd3L._AC_UY218_.jpg,30004560-92d9-461b-9886-3c3ef3917345
"1,149",Apple iPhone 13 Pro Max (256GB) - Gold,B09G93YNK4,898,https://www.amazon.co.uk/Apple-iPhone-Pro-Max-256GB/dp/B09G93YNK4/ref=sr_1_16?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-16,https://m.media-amazon.com/images/I/61l0V4bJD5L._AC_UY218_.jpg,75382599-7d36-495c-af40-a1784b46dade
729,Apple iPhone 13 mini (256GB) - Blue,B09G91SRW8,701,https://www.amazon.co.uk/Apple-iPhone-13-mini-256GB/dp/B09G91SRW8/ref=sr_1_17?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-17,https://m.media-amazon.com/images/I/718iXsqfamL._AC_UY218_.jpg,64e3ef43-812c-4eb0-a924-05d0f8bf90ef
"1,149",Apple iPhone 13 Pro Max (256 GB) - Alpine Green,B09V4JQ48R,898,https://www.amazon.co.uk/Apple-iPhone-Pro-Max-256/dp/B09V4JQ48R/ref=sr_1_18?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-18,https://m.media-amazon.com/images/I/611ovP2GkrL._AC_UY218_.jpg,afbe1ee4-3789-45bb-a62e-96ffa503e01a
"1,049",Apple iPhone 13 Pro (256GB) - Graphite,B09G95386G,758,https://www.amazon.co.uk/Apple-iPhone-13-Pro-256GB/dp/B09G95386G/ref=sr_1_19?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-19,https://m.media-amazon.com/images/I/61HnuJc8WHL._AC_UY218_.jpg,16d10750-74d9-489b-b4bf-771cc643e400
829,Apple iPhone 13 (256GB) - (PRODUCT) RED,B09G9BPV4X,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-256GB-PRODUCT/dp/B09G9BPV4X/ref=sr_1_20?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-20,https://m.media-amazon.com/images/I/719KiqNv45L._AC_UY218_.jpg,3fb9ea0b-069b-4d08-9e30-f014e23146eb
829,Apple iPhone 13 (256 GB) - Green,B09V4WL8NM,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-256-GB/dp/B09V4WL8NM/ref=sr_1_21?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-21,https://m.media-amazon.com/images/I/61-r9zOKBCL._AC_UY218_.jpg,76e98e68-816f-4742-85d2-b96e88f216e8
949,Apple iPhone 13 Pro (128GB) - Gold,B09G9JFD6W,758,https://www.amazon.co.uk/Apple-iPhone-13-Pro-128GB/dp/B09G9JFD6W/ref=sr_1_22?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-22,https://m.media-amazon.com/images/I/61qkjL+lOGL._AC_UY218_.jpg,1f906fd4-2b22-495e-bc9f-791f05a9a089
949,Apple iPhone 13 Pro (128GB) - Silver,B09G9F2VWV,758,https://www.amazon.co.uk/Apple-iPhone-13-Pro-128GB/dp/B09G9F2VWV/ref=sr_1_23?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-23,https://m.media-amazon.com/images/I/61BiGDqUgWL._AC_UY218_.jpg,4025ddf1-b562-41a7-a453-a4441a4a3aa5
729,Apple iPhone 13 mini (256GB) - (PRODUCT) RED,B09G9KQLJ4,701,https://www.amazon.co.uk/Apple-iPhone-13-mini-256GB/dp/B09G9KQLJ4/ref=sr_1_24?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-24,https://m.media-amazon.com/images/I/61N+-WYoOfL._AC_UY218_.jpg,9300c7be-c8dc-44fa-835b-22cbe48b8983
829,Apple iPhone 13 (256GB) - Pink,B09G95W3NB,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-256GB-Pink/dp/B09G95W3NB/ref=sr_1_25?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-25,https://m.media-amazon.com/images/I/61CGRxr55fL._AC_UY218_.jpg,c5496917-d622-41a4-90eb-7d09cd1ca748
999,Apple iPhone 13 (512GB) - Pink,B09G914LY3,"1,526",https://www.amazon.co.uk/Apple-iPhone-13-512GB-Pink/dp/B09G914LY3/ref=sr_1_26?crid=2MPQQM1S19HFJ&keywords=iPhone+13&qid=1657021739&refinements=p_89%3AApple&rnid=1632651031&s=electronics&sprefix=%2Caps%2C102&sr=1-26,https://m.media-amazon.com/images/I/61CGRxr55fL._AC_UY218_.jpg,29541d1c-7e0d-4466-84ef-25564516af27
